key,weight,height,Assist Tackles,Completion Percentage,Completions,Extra Points Made,FGM 1-19 yards,FGM 20-29 yards,FGM 30-39 yards,FGM 40-49 yards,FGM 50+ yards,Field Goal Attempts,Field Goal Made,Field Goal Percentage,Field Goals,Forced Fumbles,Gross Average Punt Yards,Interception Touchdowns,Interception Yards,Interceptions,Kick Extra Points,Kick Return Touchdowns,Kick Return Yards,Kick Returns,Long Field Goal Made,Long Kick Return,Long Punt,Long Punt Return,Long Reception,Long Rushing,Longest Pass,Passer Rating,Passes Defended,Passing Attempts,Passing Touchdowns,Passing Yards,Punt Return Fair Catches,Punt Return Touchdowns,Punt Return Yards,Punt Returns,Punt Yards,Punts,Receiving Touchdowns,Receiving Yards,Receptions,Return Touchdowns,Rushing Attempts,Rushing Touchdowns,Rushing Yards,Sacks,Solo Tackles,Total Kicking Points,Total Sacks,Total Tackles,Total Touchdowns,Total Two Point Conversions,Yards Per Pass Attempt,Yards Per Reception,Yards Per Rush Attempt,career_avg_total_qbr,career_avg_qb_plays,career_avg_total_epa,career_avg_pass,career_avg_run,career_avg_exp_sack,career_avg_penalty,career_avg_raw_qbr,career_avg_sack,career_sum_points_added,40yd,Vertical,Bench,Broad Jump,3Cone,Shuttle,40yd_done,Vertical_done,Bench_done,Broad Jump_done,3Cone_done,Shuttle_done,player_id
WR,0.632183908045977,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003603013429413691,0.0,0.0,0.03151862464183381,0.0,0.0243161094224924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062402496099844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018340210912425492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09836065573770492,0.0,0.0,0.0,0.0,0.0,1.0,0.4578313253012048,0.0,1.0,0.0,0.44444444444444464,0.4411764705882355,0.4347826086956522,0.38235294117647056,0.44980648282535096,0.522560975609756,1,1,1,1,0,0,50149
WR,0.5747126436781609,0.9344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003603013429413691,0.0,0.0,0.03151862464183381,0.0,0.0243161094224924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062402496099844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018340210912425492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09836065573770492,0.0,0.0,0.0,0.0,0.0,1.0,0.4578313253012048,0.0,1.0,0.0,0.492063492063493,0.5294117647058822,0.2608695652173913,0.6764705882352939,0.2547169811320744,0.47560975609756095,1,1,1,1,1,1,50140
WR,0.48275862068965525,0.9168000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003603013429413691,0.0,0.0,0.03151862464183381,0.0,0.0243161094224924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062402496099844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018340210912425492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09836065573770492,0.0,0.0,0.0,0.0,0.0,1.0,0.4578313253012048,0.0,1.0,0.0,0.36507936507936556,0.47058823529411775,0.4782608695652174,0.6470588235294117,0.42452830188679247,0.6463414634146334,1,1,1,1,1,1,50163
WR,0.6781609195402298,0.9440000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003603013429413691,0.0,0.0,0.03151862464183381,0.0,0.0243161094224924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062402496099844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018340210912425492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09836065573770492,0.0,0.0,0.0,0.0,0.0,1.0,0.4578313253012048,0.0,1.0,0.0,0.33333333333333304,0.5882352941176472,0.608695652173913,0.7352941176470589,0.44980648282535096,0.522560975609756,1,1,1,1,0,0,50176
WR,0.5402298850574714,0.9104000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003603013429413691,0.0,0.0,0.03151862464183381,0.0,0.0243161094224924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062402496099844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018340210912425492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09836065573770492,0.0,0.0,0.0,0.0,0.0,1.0,0.4578313253012048,0.0,1.0,0.0,0.4761904761904763,0.17647058823529416,0.4782608695652174,0.23529411764705888,0.44980648282535096,0.522560975609756,1,1,1,1,0,0,50138
WR,0.5402298850574714,0.9392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003603013429413691,0.0,0.0,0.03151862464183381,0.0,0.0243161094224924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062402496099844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018340210912425492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09836065573770492,0.0,0.0,0.0,0.0,0.0,1.0,0.4578313253012048,0.0,1.0,0.0,0.5873015873015879,0.38235294117647056,0.4466965805353551,0.47058823529411775,0.2641509433962259,0.4634146341463419,1,1,0,1,1,1,50445
WR,0.43678160919540243,0.9472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003603013429413691,0.0,0.0,0.03151862464183381,0.0,0.0243161094224924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062402496099844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018340210912425492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09836065573770492,0.0,0.0,0.0,0.0,0.0,1.0,0.4578313253012048,0.0,1.0,0.0,0.5238095238095237,0.32352941176470584,0.30434782608695654,0.20588235294117663,0.44980648282535096,0.522560975609756,1,1,1,1,0,0,50158
WR,0.5862068965517242,0.936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003603013429413691,0.0,0.0,0.03151862464183381,0.0,0.0243161094224924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062402496099844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018340210912425492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09836065573770492,0.0,0.0,0.0,0.0,0.0,1.0,0.4578313253012048,0.0,1.0,0.0,0.3968253968253972,0.38235294117647056,0.4466965805353551,0.4117647058823528,0.5566037735849054,0.6341463414634143,1,1,0,1,1,1,50136
WR,0.367816091954023,0.936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003603013429413691,0.0,0.0,0.03151862464183381,0.0,0.0243161094224924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062402496099844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018340210912425492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09836065573770492,0.0,0.0,0.0,0.0,0.0,1.0,0.4578313253012048,0.0,1.0,0.0,0.3174603174603181,0.6176470588235294,0.30434782608695654,0.5,0.10377358490565936,0.4999999999999991,1,1,1,1,1,1,50448
WR,0.3333333333333335,0.896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003603013429413691,0.0,0.0,0.03151862464183381,0.0,0.0243161094224924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062402496099844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018340210912425492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09836065573770492,0.0,0.0,0.0,0.0,0.0,1.0,0.4578313253012048,0.0,1.0,0.0,0.45006613756613856,0.4341432225063939,0.4466965805353551,0.4352007469654531,0.44980648282535096,0.522560975609756,0,0,0,0,0,0,50463
WR,0.4597701149425286,0.9392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003603013429413691,0.0,0.0,0.03151862464183381,0.0,0.0243161094224924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062402496099844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018340210912425492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09836065573770492,0.0,0.0,0.0,0.0,0.0,1.0,0.4578313253012048,0.0,1.0,0.0,0.666666666666667,0.23529411764705888,0.3913043478260869,0.2647058823529411,0.44980648282535096,0.522560975609756,1,1,1,1,0,0,50139
WR,0.39080459770114917,0.8896000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003603013429413691,0.0,0.0,0.03151862464183381,0.0,0.0243161094224924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062402496099844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018340210912425492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09836065573770492,0.6712802768166091,0.7961783439490445,0.44904458598726116,0.5486348122866895,0.39891304347826084,0.496116504854369,1.0,0.7388698630136986,0.5022851919561244,0.7152619589977222,0.45006613756613856,0.4341432225063939,0.4466965805353551,0.4352007469654531,0.44980648282535096,0.522560975609756,0,0,0,0,0,0,50460
WR,0.10344827586206895,0.8432000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003603013429413691,0.0,0.0,0.03151862464183381,0.0,0.0243161094224924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062402496099844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018340210912425492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09836065573770492,0.0,0.0,0.0,0.0,0.0,1.0,0.4578313253012048,0.0,1.0,0.0,0.45006613756613856,0.4341432225063939,0.4466965805353551,0.4352007469654531,0.44980648282535096,0.522560975609756,0,0,0,0,0,0,50486
WR,0.47126436781609193,0.9216000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003603013429413691,0.0,0.0,0.03151862464183381,0.0,0.0243161094224924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062402496099844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018340210912425492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09836065573770492,0.0,0.0,0.0,0.0,0.0,1.0,0.4578313253012048,0.0,1.0,0.0,0.26984126984126977,0.4411764705882355,0.4782608695652174,0.6470588235294117,0.44980648282535096,0.522560975609756,1,1,1,1,0,0,50154
WR,0.5632183908045976,0.9552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003603013429413691,0.0,0.0,0.03151862464183381,0.0,0.0243161094224924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062402496099844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018340210912425492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09836065573770492,0.0,0.0,0.0,0.0,0.0,1.0,0.4578313253012048,0.0,1.0,0.0,0.3968253968253972,0.20588235294117663,0.4347826086956522,0.3529411764705883,0.44980648282535096,0.522560975609756,1,1,1,1,0,0,50159
WR,0.4252873563218391,0.9376000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2836554208974779,0.34579439252336447,0.0,0.40401146131805155,0.0,0.0243161094224924,0.353125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062402496099844,0.0,0.0,0.0,0.48717948717948717,0.4434257602862254,0.37209302325581395,0.1111111111111111,0.0,0.0,0.0018340210912425492,0.0,0.0,0.0,0.0,0.0,0.46511627906976744,0.0,0.0,0.40816326530612246,0.09836065573770492,0.0,0.0,0.0,0.0,0.0,1.0,0.4578313253012048,0.0,1.0,0.0,0.5555555555555562,0.4117647058823528,0.608695652173913,0.5588235294117649,0.2924528301886786,0.39024390243902385,1,1,1,1,1,1,50130
WR,0.5747126436781609,0.9216000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003603013429413691,0.0,0.0,0.03151862464183381,0.0,0.0243161094224924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062402496099844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018340210912425492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09836065573770492,0.0,0.0,0.0,0.0,0.0,1.0,0.4578313253012048,0.0,1.0,0.0,0.5396825396825395,0.1470588235294119,0.6956521739130435,0.23529411764705888,0.6886792452830184,0.6097560975609753,1,1,1,1,1,1,50441
WR,0.5172413793103448,0.928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003603013429413691,0.0,0.0,0.03151862464183381,0.0,0.0243161094224924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062402496099844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018340210912425492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09836065573770492,0.0,0.0,0.0,0.0,0.0,1.0,0.4578313253012048,0.0,1.0,0.0,0.45006613756613856,0.4341432225063939,0.4466965805353551,0.4352007469654531,0.44980648282535096,0.522560975609756,0,0,0,0,0,0,50453
WR,0.29885057471264354,0.888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003603013429413691,0.0,0.0,0.03151862464183381,0.0,0.0243161094224924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062402496099844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018340210912425492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09836065573770492,0.0,0.0,0.0,0.0,0.0,1.0,0.4578313253012048,0.0,1.0,0.0,0.7936507936507935,0.2941176470588236,0.4466965805353551,0.47058823529411775,0.44980648282535096,0.522560975609756,1,1,0,1,0,0,50440
WR,0.27586206896551735,0.896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003603013429413691,0.0,0.0,0.03151862464183381,0.0,0.0243161094224924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062402496099844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018340210912425492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09836065573770492,0.0,0.0,0.0,0.0,0.0,1.0,0.4578313253012048,0.0,1.0,0.0,0.45006613756613856,0.4341432225063939,0.4466965805353551,0.4352007469654531,0.44980648282535096,0.522560975609756,0,0,0,0,0,0,50447
WR,0.8620689655172411,0.9488000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003603013429413691,0.0,0.0,0.03151862464183381,0.0,0.0243161094224924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062402496099844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018340210912425492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09836065573770492,0.0,0.0,0.0,0.0,0.0,1.0,0.4578313253012048,0.0,1.0,0.0,0.45006613756613856,0.4341432225063939,0.4466965805353551,0.4352007469654531,0.44980648282535096,0.522560975609756,0,0,0,0,0,0,50443
WR,0.43678160919540243,0.9216000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003603013429413691,0.0,0.0,0.03151862464183381,0.0,0.0243161094224924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062402496099844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018340210912425492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09836065573770492,0.0,0.0,0.0,0.0,0.0,1.0,0.4578313253012048,0.0,1.0,0.0,0.45006613756613856,0.4341432225063939,0.4466965805353551,0.4352007469654531,0.44980648282535096,0.522560975609756,0,0,0,0,0,0,50189
WR,0.6091954022988504,0.9520000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003603013429413691,0.0,0.0,0.03151862464183381,0.0,0.0243161094224924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062402496099844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018340210912425492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09836065573770492,0.0,0.0,0.0,0.0,0.0,1.0,0.4578313253012048,0.0,1.0,0.0,0.36507936507936556,0.4411764705882355,0.34782608695652173,0.4411764705882355,0.4433962264150937,0.7926829268292677,1,1,1,1,1,1,50165
WR,0.5402298850574714,0.9536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003603013429413691,0.0,0.0,0.03151862464183381,0.0,0.0243161094224924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062402496099844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018340210912425492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09836065573770492,0.0,0.0,0.0,0.0,0.0,1.0,0.4578313253012048,0.0,1.0,0.0,0.666666666666667,0.17647058823529416,0.4466965805353551,0.11764705882352944,0.6037735849056602,0.47560975609756095,1,1,0,1,1,1,50437
WR,0.896551724137931,0.9696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003603013429413691,0.0,0.0,0.03151862464183381,0.0,0.0243161094224924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062402496099844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018340210912425492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09836065573770492,0.0,0.0,0.0,0.0,0.0,1.0,0.4578313253012048,0.0,1.0,0.0,0.6349206349206353,0.47058823529411775,0.34782608695652173,0.47058823529411775,0.0,0.47560975609756095,1,1,1,1,1,1,50152
WR,0.43678160919540243,0.9472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003603013429413691,0.0,0.0,0.03151862464183381,0.0,0.0243161094224924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062402496099844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018340210912425492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09836065573770492,0.0,0.0,0.0,0.0,0.0,1.0,0.4578313253012048,0.0,1.0,0.0,0.4126984126984139,0.4341432225063939,0.4466965805353551,0.4352007469654531,0.44980648282535096,0.522560975609756,1,0,0,0,0,0,50147
WR,0.6091954022988504,0.9552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003603013429413691,0.0,0.0,0.03151862464183381,0.0,0.0243161094224924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062402496099844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018340210912425492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09836065573770492,0.0,0.0,0.0,0.0,0.0,1.0,0.4578313253012048,0.0,1.0,0.0,0.6825396825396837,0.32352941176470584,0.21739130434782605,0.4352007469654531,0.4716981132075473,0.4024390243902429,1,1,1,0,1,1,50137
WR,0.4942528735632181,0.9328000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003603013429413691,0.0,0.0,0.03151862464183381,0.0,0.0243161094224924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062402496099844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018340210912425492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09836065573770492,0.0,0.0,0.0,0.0,0.0,1.0,0.4578313253012048,0.0,1.0,0.0,0.5079365079365088,0.2647058823529411,0.5652173913043478,0.2647058823529411,0.44980648282535096,0.522560975609756,1,1,1,1,0,0,50160
WR,0.7701149425287355,0.9536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003603013429413691,0.0,0.0,0.03151862464183381,0.0,0.0243161094224924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062402496099844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018340210912425492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09836065573770492,0.0,0.0,0.0,0.0,0.0,1.0,0.4578313253012048,0.0,1.0,0.0,0.4126984126984139,0.4117647058823528,0.5652173913043478,0.47058823529411775,0.38679245283018826,0.39024390243902385,1,1,1,1,1,1,50148
WR,0.735632183908046,0.9648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003603013429413691,0.0,0.0,0.03151862464183381,0.0,0.0243161094224924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062402496099844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018340210912425492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09836065573770492,0.0,0.0,0.0,0.0,0.0,1.0,0.4578313253012048,0.0,1.0,0.0,0.492063492063493,0.5,0.4347826086956522,0.6176470588235294,0.7641509433962259,0.6341463414634143,1,1,1,1,1,1,50150
WR,0.5172413793103448,0.888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003603013429413691,0.0,0.0,0.03151862464183381,0.0,0.0243161094224924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062402496099844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018340210912425492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09836065573770492,0.0,0.0,0.0,0.0,0.0,1.0,0.4578313253012048,0.0,1.0,0.0,0.3174603174603181,0.4341432225063939,0.5652173913043478,0.4352007469654531,0.44980648282535096,0.522560975609756,1,0,1,0,0,0,50144
WR,0.48275862068965525,0.9152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.13265640353750408,0.12149532710280372,0.0,0.41260744985673353,0.0,0.10638297872340426,0.40625,0.0749063670411985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056162246489859596,0.10752688172043012,0.0,0.0,0.41025641025641024,0.39669051878354206,0.45514950166112955,0.1111111111111111,0.022764227642276424,0.0,0.012838147638697846,0.0,0.1111111111111111,0.0,0.0,0.08,0.3953488372093023,0.0,0.0,0.312124849939976,0.21639344262295082,0.0,0.0,0.0,0.0,0.0,1.0,0.4578313253012048,0.0,1.0,0.0,0.5714285714285721,0.2647058823529411,0.34782608695652173,0.2647058823529411,0.5943396226415096,0.4634146341463419,1,1,1,1,1,1,50142
WR,0.47126436781609193,0.8864000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003603013429413691,0.0,0.0,0.03151862464183381,0.0,0.0243161094224924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062402496099844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018340210912425492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09836065573770492,0.0,0.0,0.0,0.0,0.0,1.0,0.4578313253012048,0.0,1.0,0.0,0.6984126984126995,0.38235294117647056,0.3913043478260869,0.2647058823529411,0.4339622641509431,0.4024390243902429,1,1,1,1,1,1,50442
