,player_id,player_name,pos_abbr,weight,height,draft_year,Assist Tackles,Completion Percentage,Completions,Extra Points Made,FGM 1-19 yards,FGM 20-29 yards,FGM 30-39 yards,FGM 40-49 yards,FGM 50+ yards,Field Goal Attempts,Field Goal Made,Field Goal Percentage,Field Goals,Forced Fumbles,Gross Average Punt Yards,Interception Touchdowns,Interception Yards,Interceptions,Kick Extra Points,Kick Return Touchdowns,Kick Return Yards,Kick Returns,Long Field Goal Made,Long Kick Return,Long Punt,Long Punt Return,Long Reception,Long Rushing,Longest Pass,Passer Rating,Passes Defended,Passing Attempts,Passing Touchdowns,Passing Yards,Punt Return Fair Catches,Punt Return Touchdowns,Punt Return Yards,Punt Returns,Punt Yards,Punts,Receiving Touchdowns,Receiving Yards,Receptions,Return Touchdowns,Rushing Attempts,Rushing Touchdowns,Rushing Yards,Sacks,Solo Tackles,Total Kicking Points,Total Sacks,Total Tackles,Total Touchdowns,Total Two Point Conversions,Yards Per Pass Attempt,Yards Per Reception,Yards Per Rush Attempt,career_avg_total_qbr,career_avg_qb_plays,career_avg_total_epa,career_avg_pass,career_avg_run,career_avg_exp_sack,career_avg_penalty,career_avg_raw_qbr,career_avg_sack,career_sum_points_added,scouting,40yd,Vertical,Bench,Broad Jump,3Cone,Shuttle
415,29517,Earl Wolff,S,209,71.25,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wolff has just average instincts and needs to harness his aggressiveness against the run, because he overruns too many plays, but he has an above-average blend of size and speed. He's fast enough to play a center-fielder role and run with most slot receivers. He's also an effective wrap-up tackler when he takes a sound angle. This has been a big need for the Eagles' defense. This new coaching staff will likely utilize more Cover 2 and Cover 3 zone schemes and less man to man, which will take pressure off the Eagles' safeties in coverage.",4.44,39.0,,134.0,,4.07
416,29193,Jesse Williams,DT,323,75.375,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Williams likely dropped to the fifth round due to durability concerns after a late-season knee injury. However, on tape he shows a strong anchor and upper body power to eat up space and hold his gap.  Williams doesn't have a ton of range and isn't an impact pass rusher. However, he should immediately bolster the depth on the interior defensive line. As good as this defense is, it struggled last season versus the inside run. The Seahawks don't need a lot of pass-rush help; they just need guys who can stack better at the point of attack.",4.94,,30.0,,,
417,29271,Tharold Simon,CB,202,74.0,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Simon has excellent size and length for the cornerback position. He can turn and open to run with receivers downfield and plays the ball well when in position. However, Simon is high-cut and can become off-balance when forced to move suddenly. In addition, he is a bit inconsistent as a tackler and will pick and choose his battles. The positive sign is that Seattle is an ideal fit for Simon to succeed. The Seahawks added UFA Antoine Winfield to go with their elite starting duo at CB, so Simon should add depth at No. 4.",4.51,34.0,9.0,128.0,,
418,29226,Montori Hughes,DT,329,76.0,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hughes is a massive space-eater that is light on his feet and shows above-average lateral agility. He shows a powerful punch and can control and shed blockers when playing with leverage. However, he must learn to play with more consistent pad level and continue to develop as a pass rusher. In addition, he has some character issues that likely caused him to fall into the fifth round. This coaching staff really wants to get more physical versus the run, and it upgraded with two UFAs at DT. Hughes will add to that size and physicality.",5.23,26.5,22.0,104.0,7.85,4.7
419,29221,Stepfan Taylor,RB,214,69.125,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Taylor has ideal size and runs with excellent power and balance. He also shows good vision, and does a nice job setting his pads and getting upfield when finding a crease. While he has adequate lateral agility, he lacks juice and doesn't have great acceleration out of his cuts. In addition, he is just average in terms of versatility as a pass-catcher. Taylor has the chance to add depth and develop into a No. 2 back. The Cardinals' top two veteran backs, Rashard Mendenhall and Ryan Williams, have health issues and durability questions, which could push Taylor up.",4.76,30.0,17.0,110.0,7.13,4.5
420,30375,Oday Aboushi,OG,308,77.375,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Aboushi is a bit heavy-footed and will likely have to kick inside to guard after playing left tackle at Virginia. He is smart and shows an above-average inline power base to get movement on defenders. Aboushi has a chance to develop into a starter on the interior due to his short-area quickness and toughness, which are crucial for the position. Both starters from last season are gone, but the Jets did add UFA Willie Colon, and have now added two guards in the draft to bolster a position that really lacked depth.",,,,,,
421,29210,Lavar Edwards,DE,277,76.0,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Edwards isn't as talented as the two LSU defensive ends taken before him, and he's not as expected to make as much of an impact rushing off the edge. However, he is relentless both rushing the passer and chasing the run. He's also versatile enough to line up at end in a three- or four-man front, and he's athletic enough to drop into zone coverage on occasion. The Titans have a lot of money tied up in Kamerion Wimbley and Derrick Morgan, and they are not getting enough big plays out of them. Depth is also a problem. Edwards has a chance to play right away.",4.8,33.0,,119.0,7.03,4.51
422,30134,Jonathan Meeks,S,211,72.5,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Meeks is a better athlete than football player right now. He has a lot of raw talent in terms of feet, top-end speed and overall range. Meeks can continue to improve his instincts and become more consistent as a tackler. However, he should add depth and be able to make an immediate impact on special teams. With this new coaching staff running some 4-2-5 schemes, it requires a lot of flexibility at safety. Meeks is the Bills' second safety drafted to go along with veteran Jairus Byrd.",,,,,,
423,29261,Kenny Stills,WR,194,72.5,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stills ran exceptionally well at the combine. He doesn't always show that type of speed on tape but he is a smooth route-runner who transitions well out of his breaks to create separation. Still also shows above-average body control, and while he will have an occasional drop he flashes ability to open up and make catches outside his frame. He must continue to get stronger, but he has the versatility to line up all over the field and add depth to the Saints' receiving corps. We know how much the Saints like to use multi-WR sets. They are looking to upgrade the No. 3 and No. 4 spots, and that's where Stills needs to make his mark.",4.38,33.5,16.0,124.0,,4.35
424,30330,Steve Williams,CB,181,68.875,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Williams lacks size and strength to consistently hold up on an island. However, he is fluid and has solid man-coverage skills. His feet and closing burst jump off the tape. Williams is also willing to step up in run support, although he can struggle to wrap up bigger backs. He should be a nice fit as a sub-package nickelback at the next level. Last year's starters, Quentin Jammer and Antoine Cason, are gone, but the Chargers did add Derek Cox in free agency. So this is a depth need who may be able to play a little quicker than expected.",4.42,40.5,12.0,128.0,6.89,4.1
425,29766,Quanterus Smith,DE,250,76.75,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Durability issues and questionable work ethic are concerns. This small-school player appears more than capable of making the jump to the NFL based on his tape, though, and he even recorded three sacks against Alabama. He's at his best getting after the quarterback. He's quick, he bends well and he closes well. As pass-rushers, Robert Ayers has been an underachiever and Derek Wolfe is OK but not dynamic. If Smith can make a smooth transition, he has a chance to be in the Broncos' DE rotation. ",4.74,,,,,
426,30382,Steven Means,OLB,251,75.125,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Means is raw, but has a lot of upside with a great frame. He is long, flexible, and has natural and heavy hands. He jumped out on the Georgia tape and had a few pressures throughout the game. Means was out of position at Buffalo, lining up as a two-gapper in their 3-4 scheme. He has a chance to excel as a traditional DE for Tampa Bay if developed with proper coaching. Starters Da'Quan Bowers and Adrian Clayborn are solid, but earlier DE draft pick William Gholston is a developmental guy. So Means fits in this defense.",,,,,,
427,30033,A.J. Klein,ILB,250,73.25,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Klein is an instictive, throwback-type linebacker. While he doesn't have a ton of explosive power, he does a nice job absorbing blocks and wading through traffic. Klein changes directions well but has just an average closing burst and will have limitations in man coverage. It's an interesting pick because Luke Kuechly is an elite player and his backup, Chase Blackburn, is also solid. And now, Carolina has added two space-eating DTs in the draft to protect the LBs, so we could see Klein slide to the outside, where the Panthers have had a lot of injury problems.",4.66,,20.0,113.0,,
428,29978,Brandon McGee,CB,193,71.0,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"McGee has adequate size and top-end speed. He also flashes above-average instincts and makes a quick reaction. He will gamble on occasion and has some tightness when transitioning to recover when caught out of position. McGee is willing to step up in run support, but needs to get stronger and more effective in this area. He can add depth to a secondary. The Rams prefer to play a lot of aggressive man-to-man schemes, but they may not have the personnel to do it effectively. Look for McGee to have a chance to occasionally blitz off the slot if he can get on the field in sub packages.",4.4,33.5,14.0,119.0,6.71,4.18
429,29256,Terry Hawthorne,CB,195,71.75,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hawthorne doesn't show great fluidity and he allows too much separation on crisp breaks, but he has the speed and length to develop into an effective press corner. He's also a tough and willing run defender who does a nice job of wrapping up and limiting production after contact. Keenan Lewis is gone and Cortez Allen will step in opposite Ike Taylor, but he may not be the long-term answer. This secondary likes to play a lot of different coverages, so versatility for Hawthorne will be important.",4.44,35.5,13.0,116.0,,
430,29299,Joseph Randle,RB,204,72.0,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Randle is a versatile change-of-pace back. He shows quick lateral agility to make defenders miss in the hole, and has above-average vision and patience as a runner. In addition, he is an above-average route runner who can create separation, and is a natural pass-catcher who transitions quickly after the catch. The only knocks are his lack of top-end speed and average power as a runner. He will be asked to be a complement to starter DeMarco Murray, but he really doesn't have a special skill set. He could be effective in the outlet passing game.",4.63,35.0,,123.0,,
431,29593,Cooper Taylor,S,229,76.25,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Taylor is a Georgia Tech transfer with some durability concerns. He doesn't have great fluidity for a safety, or size for an outside linebacker, but he has the tools to make an impact as a sub-package and special teams player. He also made the most of the offseason process, running well at his pro day and impressing the coaches at the East-West Shrine Game. The Giants like to play a lot with their big nickel (five DBs, including three safeties) to make them more physical. That gives Taylor a chance to get into the mix early.",,,,,,
432,30342,Stansly Maponga,DE,256,73.875,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Maponga is undersized and he can get engulfed when teams run at him. He's far more effective rushing the passer. He is dynamic, showing the burst and bend to turn the corner, in addition to the quick hands and lateral mobility to work back inside. This is obviously a need because he's the second DE the Falcons have drafted. UFA Osi Umenyiora is really the only proven edge rusher they have right now. It's obvious these coaches want the edge rush to be better.",4.78,,30.0,,,
433,30236,Chris Thompson,RB,192,67.125,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thompson has a laundry list of of major injuries, including a season-ending back injury early in his career and a torn ACL this past fall. When healthy, Thompson reminded us of Warrick Dunn. Thompson appears to be gliding on the field, and has rare acceleration to hit the home run when finding the open field. He doesn't have exceptional lateral agility and power, but he is versatile and a big-play threat every time he touches the ball. Although RB doesn't look like a need here, his skill set is different enough from Alfred Morris' that it gives the Redskins' offense a lot more versatility.",4.42,,21.0,,,
434,30041,Jeff Locke,P,209,72.875,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Locke has a strong leg and gets the ball out quickly with a compact, two-step release. He gets above-average distance and hang time. Also, he has the touch to pin opponents inside their own 10-yard line. Chris Kluwe is coming off a career low in terms of production and had periods of inconsistency in 2012. He has also been a very outspoken guy whom a lot of people think talks too much for a punter. This organization may want to give someone else a chance.",4.82,,,,,
435,29283,Tanner Hawkinson,OT,298,77.25,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hawkinson has an above-average frame and adequate feet. However, he must learn to play with better pad level in general. In pass protection, he can struggle with speed-to-power moves and can be rocked back on his heels. Hawkinson doesn't have an ideal inline power base, but he can be an effective positional blocker when playing with leverage. Health and free-agent defections have been a concern at this position, and Hawkinson gives the Bengals some flexibility and depth. This unit uses more zone-blocking schemes than you might think, and that suits his skill set.",5.07,28.5,,112.0,7.52,4.51
436,29325,Quinton Dial,DE,318,77.375,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dial has a strong frame and is thick throughout. He can anchor at the point of attack and shows heavy hands.  He lacks ideal athleticism, though, and doesn't provide much as a pass-rusher aside from a bull-rush. Dial should bring depth as a run stopper along the front line. The 49ers have done such a good job in personnel that they have plenty of edge pass-rushers, so they really need Dial to contribute more versus the run as a 3-4 or 4-3 DE.",,,,,,
437,29591,Luke Willson,TE,252,77.375,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wilson has some upside as a pass-catcher, and flashed to us at the NFLPA all-star game in January. He shows ability to open up and run, and flashes good body control catching the ball. Wilson must improve his strength as an inline blocker and learn to play with better pad level. This is an interesting selection because the Seahawks have two pretty good TEs, but the coaches have expressed that they want to use more multi-TE sets, so this gives them a little more flexibility.",,,,,,
438,29198,Micah Hyde,CB,197,71.75,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hyde reads receivers and breaks on the ball well. He also has the ball skills and aggressiveness to develop into a playmaker. The biggest reason he didn't come off the board earlier is a lack of fluidity and top-end speed to develop quality man-to-man cover skills. The Packers are decent on the edges at CB, but without Charles Woodson, it might be interesting to see Hyde get a shot as a slot corner who can also give them some blitz production from that position.",4.56,33.0,12.0,121.0,6.78,4.2
439,29740,Zachary Stacy,RB,216,68.375,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stacy runs with a lot of determination and stays behind his pads. He has ideal balance and can run through contact. While he has just average lateral quickness and speed, he shows the instincts to set up and utilize his blocks, and provides versatility in the passing game. We also love his finishing ability as a runner. The other backs on the Rams' roster are complementary guys; they needed a workhorse, between-the-tackles guy who can give them Steven Jackson-type production and take some pressure off QB Sam Bradford. Stacy should be that guy.",,,,,,
440,30160,Tavarres King,WR,189,72.25,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"King's strength is as a vertical route-runner. He can open up and run, and has the stride length and speed to stretch the field. King has some tightness as a underneath route-runner and doesn't always get adequate separation. He will have an occasional drop, but has the body control and size to win one-on-one downfield battles. The Broncos have one vertical threat in Demaryius Thomas with a lot of other options in the short-to-intermediate routes. And with Kings's ability to take the top off the defense in sub packages, it should really open things up for Peyton Manning if King can handle the sight adjustments that this passing game requires.",4.47,36.5,11.0,123.0,6.91,4.33
441,29957,Brandon Jenkins,OLB,251,74.5,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jenkins saw his senior year cut short due to a broken foot in the season opener. However, he provides upside as a pass-rusher off the edge. Jenkins shows good first-step quickness and flashes a wide variety of pass-rush moves. He can learn to play with better leverage when setting the edge, however. The return of starters Ryan Kerrigan and Brian Orakpo, and the addition of free agent Darryl Tapp, should give this position production and depth, allowing Jenkins some time to develop as another edge rusher.",,,,,,
442,29436,Jordan Mills,OT,316,77.0,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mills has problems with speed off the edge in pass pro, and he's not great in space when he releases up to the second level as a run blocker. However, he has the length, frame and power base to develop into an effective right tackle at the NFL level. He also has the work ethic and desire to realize that upside. We know how poorly this unit has played in recent years, but the signing of LT Jermon Bushrod allowed Chicago to move J'Marcus Webb to RT, but he may not be the answer. Mills should get every chance to compete with Webb at RT.",5.37,28.5,20.0,101.0,8.1,4.88
443,29358,Mike Gillislee,RB,208,71.125,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gillislee burst on the scene with a strong senior year. He is quick and can accelerate out of his cuts. Gillislee also does a nice job of utlizing his blocks. He also has some versatility as a pass-catcher. He doesn't always run behind his pads and lacks power, but he can develop into a nice change-of-pace back. The Dolphins miss Reggie Bush's versatility, and although Lamar Miller and Daniel Thomas have flashed at times, the Dolphins do not have a lot of production between the tackles. Gillislee does not look like that power, ball-control back, either.",4.55,30.5,15.0,119.0,7.12,4.4
444,30378,Sam Martin,P,205,0.0,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Martin has the versatility to handle all three phases of the kicking game. He shows an adequate leg and gets good distance and hang time on his punts. Martin also has enough leg to drive the ball on his kickoffs. The good news for Martin is that punter Blake Clingan and kicker David Akers are not entrenched at their positions. So it looks like an open competition.,,,,,,
445,29307,Caleb Sturgis,PK,188,69.875,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sturgis has had a consistent career and shined at the East-West Shrine Game. He has an adequate leg and very good accuracy as a kicker. He also gets good distance on his kickoffs. He will compete with Dan Carpenter for the job, and it should be an open competition in training camp.",,,,,,
446,29314,Josh Boyd,DT,310,74.625,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Boyd projects as a two-down player because he doesn't offer much as a pass-rusher, and he appears to wear down at times.  He can help bolster a team's run defense, though. He's built like a fire hydrant, and he's tough to move off the ball with one blocker. He also has the upper-body strength to press and control blockers. Ryan Pickett and B.J. Raji are entering the final years of their contracts, and Jerel Worthy and Mike Neal continue to fight injuries, so Boyd could certainly add some depth and insurance versus the run in this defensive front.",5.14,26.5,32.0,104.0,7.16,4.64
447,29195,Ricky Wagner,OT,308,77.875,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wagner has an ideal frame, but is a bit heavy-footed and doesn't have ideal lateral agility. He does show strong hands to latch on and anchor when he gets into position, though. He will struggle with explosive speed rushers, but Wagner has a strong inline power base to move defenders off the ball, though he lacks balance and can fall off blocks at times. Although the Ravens would like to play Michael Oher at RT, it looks like they will be forced to move him to LT and insert Jah Reid at RT. That probably means Wagner will back up at RT unless he has enough athletic ability to be a swing guy. ",5.17,31.5,20.0,101.0,7.94,4.91
448,29354,Joshua Evans,S,207,73.125,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Evans has above-average diagnostic skills and reads quarterbacks' eyes well. He has adequate range to handle half the field, but he is limited in terms of handling the point in center field. We like his aggressiveness and tackling in run support, and he is not afraid to deliver a big hit. He should add depth and be a quality special-teams contributor. ",4.58,34.5,,123.0,6.64,4.1
449,30119,Eric Kush,C,304,75.875,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kush is a blue-collar player with a quick first step, and he has some experience at tackle. The question is whether he can make the adjustment to the speed and complexity of the NFL game after playing at California (Pa.). There are also durability concerns. ",,,,,,
450,29750,Corey Fuller,WR,204,74.25,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fuller has above-average size and works mainly from the slot. He shows strong awareness and has the top-end speed to stretch the middle of the field. Fuller is a bit tight getting out of lateral breaks but has strong ball skills. ,4.43,31.5,12.0,120.0,,
451,30144,Nick Kasa,TE,269,77.875,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kasa has an ideal frame and is an effective positional blocker with an strong inline power base.  As a receiver, he doesn't have a ton of upside in terms of athleticism, but he runs adequate routes and can be an effective short-to-intermediate target. This is a real position of need for the Raiders as they got nothing from their TEs a year ago. Kasa doesn't look like a guy who is going to change that trend much.",4.71,31.5,22.0,113.0,,
452,29746,Vinston Painter,OT,306,76.25,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Painter is a one-year starter who has the size, mobility and length to contribute at guard or tackle at the next level.  It's important that he improve his power and hand placement. The Broncos' O-line is pretty good overall, so this is a depth pick on a guy who might be able to play any position if he's good enough in pass protection.",4.95,30.5,32.0,97.0,7.71,4.56
453,30198,Ryan Swope,WR,205,72.125,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Swope is a quick starter who can stretch the field. As a slot receiver, he is fearless working the middle of the field and shows great focus in traffic. Swope needs some polish as a route runner, and he has small hands, which can result in a few drops. He also brings versatility as a punt returner, though he does have a history of concussions.",4.34,37.0,16.0,125.0,6.76,4.25
454,30011,Jamoris Slaughter,S,195,71.75,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Slaughter has some durability issues and saw his senior year cut short, but on tape he has adequate fluidity and the range to hold up at the point. We like his angles in general, and he flashes a physical presence as a tackler. However, he must learn to play more under control when filling the alleys in run support. ",4.57,,,,,
455,30026,David Quessenberry,OT,302,76.875,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Quessenberry has good length but a bit of a linear build. He played left tackle in college but showed the ability to kick inside to guard at the Senior Bowl, which might be his best fit at the next level. While he lacks a prototypical anchor, he bends fairly well to gain leverage and has enough foot quickness and arm length to shuffle and mirror to stay in front of rushers.",5.08,29.5,25.0,112.0,7.49,4.45
456,30194,Dustin Hopkins,PK,193,74.0,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hopkins is the all-time leading scorer in NCAA history. He has a big leg and can hit from long distance in inclement weather. The ball jumps off his foot, and he drives his kickoffs with more-than-adequate distance. ",,,,,,
457,30265,William Campbell,OG,318,0.0,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Campbell played some offensive line in addition to defensive tackle at Michigan. He's a powerful interior run-plugger who plays with a good motor and flashes the ability to collapse the pocket. The downside is he's a limited athlete who doesn't have much upside as a pass-rusher. ,,,,,,
458,29351,Tourek Williams,DE,260,74.875,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Williams doesn't have ideal length, but he is put together well. He is heavy-handed and shows a powerful punch. He can set the edge in the run game. While he won't win with first-step quickness, Williams has active hands and is relentless as a counterpuncher. He has a junkyard-dog feel to his game, and while he isn't pretty, he scraps and finds a way to make plays.",4.92,33.0,25.0,112.0,,
459,30270,Nick Moody,OLB,236,73.0,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Moody is a former safety who doesn't have great size for a linebacker prospect. He can be engulfed as a run defender, but he can hold up at linebacker because he reads his keys and locates the ball quickly enough to beat blockers to the point. He shows decent range in zone and can re-route receivers at the line of scrimmage.",4.71,,17.0,118.0,,
460,29699,Latavius Murray,RB,224,75.25,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Murray is stocky and has a low center of gravity as a runner. He has above-average balance and shows adequate strength for a 205-pound back. Murray doesn't have game-breaking speed, but he flashes a quick short-area burst to and through the hole. He is still developing as a receiver out of the backfield.",,,,,,
461,30186,Kenjon Barner,RB,196,69.25,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Barner is an undersized back who doesn't have great power, and he will bounce out of bounds to avoid contact. The plus side is he has quick feet, accelerates well and makes the most of his blocks. He can also contribute in the return game. The Panthers' offense wants to pound the ball with a physical run game, so Barner has a chance to be a changeup guy.",4.52,35.5,20.0,122.0,6.87,4.2
462,29665,Mychal Rivera,TE,242,75.25,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rivera is undersized, and he's never going to be anything more than an adequate positional blocker. However, he can make a difference as an 'F' tight end who moves around the formation, primarily lining up in the slot and the backfield. He catches the ball in stride and can make defenders miss in space.",4.81,31.0,17.0,112.0,7.17,4.43
463,30285,DeVonte Holloman,OLB,243,73.375,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Holloman is a hybrid and played the 'spur' position for South Carolina last fall. He is a former safety who lacks ideal range in the back end but has the experience if needed there. His best fit will be as a strongside linebacker. We really like his leverage and ability to take on and get off blocks. Holloman shows adequate range but could learn to be more consistent in space as a tackler. He brings good value at this point and will be a versatile defender who should be able to make an impact on special teams immediately. This is now a 4-3 defense with former OLBs DeMarcus Ware and Anthony Spencer moving to DE, with their hands in the dirt. That leaves the Cowboys with a need for OLB depth.",4.76,33.0,15.0,113.0,7.3,4.26
464,29576,Justin Brown,WR,207,75.125,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brown is a big-bodied receiver who brings a physical element to his game. He has some tightness out of his breaks and doesn't always get great separation. However, he does a nice job of using his frame to shield defenders and flashes the ability to win one-on-one downfield battles. He also has versatility as a punt returner. He doesn't have game-breaking speed in this area, but he is consistent fielding the ball, is decisive and can pick up positive yards.",4.65,33.5,14.0,119.0,7.21,4.27
465,29259,Andre Ellington,RB,199,69.25,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ellington is an undersized change-of-pace back. He has had durability issues throughout his career but remained healthy throughout 2012. Ellington has quick feet and plays faster than his timed speed indicates. In addition, he is one of the more versatile pass-catchers of the running back class. Ellington should provide depth and brings a lot of value at this point. The Cardinals have Rashard Mendenhall and Ryan Williams, but neither has shown explosive qualities and durability has been an issue. So Ellington has a chance to play in nickel packages.",4.61,34.0,,122.0,,
